irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
45.26,8.83,6.69,57.79,4.38,7,18,3.259,cloudy
153.79,9.82,13.43,72.68,1.25,8,18,13.705,cloudy
252.1,10.88,14.88,64.75,4.46,9,18,24.561,cloudy
306.11,13.45,20.51,53.66,2.65,10,18,30.067,cloudy
345.13,12.97,19.69,56.77,4.55,11,18,32.127,cloudy
427.12,13.82,25.43,60.5,1.51,12,18,40.49,cloudy
358.44,9.49,19.71,74.2,0.66,13,18,33.899,cloudy
334.95,18.76,25.17,53.29,4.55,14,18,32.649,cloudy
254.33,19.1,25.8,47.0,1.16,15,18,24.638,cloudy
253.07,16.62,21.11,60.4,3.87,16,18,26.881,moderate
102.84,12.78,15.67,60.43,0.23,17,18,7.668,cloudy
0.0,10.96,9.35,73.63,2.02,18,18,0.0,night_or_low_power
14.22,9.15,7.44,67.94,2.67,19,18,0.0,night_or_low_power
2.12,12.27,10.5,70.18,2.28,20,18,0.0,night_or_low_power
0.0,12.22,10.37,61.35,2.32,21,18,0.0,night_or_low_power
39.37,8.82,8.55,56.29,1.81,22,18,4.537,night_or_low_power
0.0,9.17,7.81,76.37,1.7,23,18,0.0,night_or_low_power
25.88,7.4,6.18,61.95,2.49,0,19,0.0,night_or_low_power
0.0,4.47,1.04,73.17,4.29,1,19,0.0,night_or_low_power
0.0,7.86,6.93,63.52,1.16,2,19,0.0,night_or_low_power
0.0,7.9,5.4,71.71,3.12,3,19,0.0,night_or_low_power
0.0,4.53,3.99,70.38,0.68,4,19,0.0,night_or_low_power
0.0,8.92,6.67,67.01,2.81,5,19,0.0,night_or_low_power
0.0,8.04,6.96,69.69,1.35,6,19,0.0,night_or_low_power
119.54,9.02,11.8,64.01,1.01,7,19,11.555,cloudy
194.7,11.62,15.5,51.13,2.46,8,19,18.164,cloudy
276.17,12.85,17.33,66.53,4.76,9,19,29.129,cloudy
388.9,15.12,26.07,72.36,0.89,10,19,36.804,cloudy
443.59,12.68,25.39,63.94,0.74,11,19,41.452,cloudy
333.82,16.3,24.72,60.16,2.0,12,19,35.188,cloudy
394.28,13.35,24.34,66.08,1.05,13,19,38.818,cloudy
353.24,15.48,24.44,70.87,2.05,14,19,34.404,cloudy
226.24,15.44,21.04,60.8,1.49,15,19,21.979,cloudy
180.2,17.11,21.92,50.34,0.75,16,19,16.591,cloudy
127.11,14.39,17.27,64.79,1.17,17,19,11.386,cloudy
6.85,12.82,9.9,67.15,3.9,18,19,0.0,night_or_low_power
35.71,14.99,14.75,64.65,1.63,19,19,3.085,night_or_low_power
0.0,9.98,8.43,61.55,1.94,20,19,0.0,night_or_low_power
10.66,8.6,8.11,68.8,1.01,21,19,0.0,night_or_low_power
27.45,4.59,3.45,66.09,2.44,22,19,1.866,night_or_low_power
0.0,6.87,4.29,63.41,3.22,23,19,0.0,night_or_low_power
28.36,4.48,3.6,65.7,2.17,0,20,1.717,night_or_low_power
0.0,5.36,4.1,68.97,1.58,1,20,0.0,night_or_low_power
12.5,6.17,3.66,69.47,3.62,2,20,0.0,night_or_low_power
41.6,3.69,3.35,64.23,1.99,3,20,3.403,night_or_low_power
0.0,4.72,1.34,69.47,4.22,4,20,0.0,night_or_low_power
0.0,3.96,1.61,71.27,2.93,5,20,0.0,night_or_low_power
0.0,7.17,5.94,71.23,1.55,6,20,0.0,night_or_low_power
57.26,7.51,8.81,70.48,0.52,7,20,8.058,cloudy
215.34,14.98,19.05,73.68,2.99,8,20,21.238,cloudy
323.29,14.99,21.3,68.74,4.24,9,20,31.559,cloudy
403.93,15.88,27.31,78.89,0.86,10,20,36.437,cloudy
363.46,11.64,21.06,73.01,1.85,11,20,36.082,cloudy
416.55,14.67,24.79,71.4,2.96,12,20,41.872,cloudy
301.23,13.12,20.91,54.29,1.56,13,20,28.143,cloudy
281.4,19.38,26.21,67.33,2.01,14,20,26.115,cloudy
283.41,17.18,21.41,69.08,5.35,15,20,27.346,cloudy
204.7,12.92,17.12,63.83,2.42,16,20,19.891,cloudy
116.09,14.97,17.61,46.88,1.05,17,20,10.099,cloudy
0.0,10.23,8.64,46.76,1.99,18,20,0.0,night_or_low_power
27.88,11.71,10.94,62.49,2.01,19,20,4.598,night_or_low_power
35.03,10.34,10.69,61.04,0.87,20,20,3.463,night_or_low_power
0.0,10.17,10.03,68.52,0.18,22,20,0.0,night_or_low_power
0.0,7.2,6.77,57.69,0.53,23,20,0.0,night_or_low_power
0.0,5.77,5.09,54.08,0.85,0,21,0.0,night_or_low_power
0.0,8.67,8.38,70.13,0.36,2,21,0.0,night_or_low_power
0.0,4.4,0.12,64.61,5.35,3,21,0.0,night_or_low_power
0.0,6.42,3.95,55.81,3.09,4,21,0.0,night_or_low_power
0.0,11.53,8.55,57.73,3.73,5,21,0.0,night_or_low_power
22.11,5.66,5.14,62.47,1.48,6,21,1.061,night_or_low_power
127.64,9.3,9.63,61.47,4.37,7,21,13.61,moderate
211.14,11.54,15.49,62.23,2.99,8,21,20.159,cloudy
300.7,14.03,21.91,54.24,1.43,9,21,30.19,cloudy
274.41,13.05,19.07,57.14,2.77,10,21,26.113,cloudy
346.65,16.43,26.36,48.92,0.6,11,21,33.114,cloudy
398.8,14.05,24.03,47.84,2.48,12,21,39.605,cloudy
388.1,16.46,26.73,50.31,1.73,13,21,36.501,cloudy
343.99,16.38,22.45,57.75,5.31,14,21,31.647,cloudy
320.5,15.2,21.67,60.7,3.92,15,21,30.682,cloudy
203.74,15.52,21.17,66.74,0.59,16,21,18.468,cloudy
138.12,12.33,15.73,67.77,0.94,17,21,13.079,moderate
0.0,9.27,8.09,63.39,1.47,19,21,0.0,night_or_low_power
31.09,9.66,10.14,70.89,0.57,20,21,4.534,night_or_low_power
0.0,11.53,8.97,47.67,3.2,21,21,0.0,night_or_low_power
0.0,8.89,5.05,70.83,4.8,22,21,0.0,night_or_low_power
0.0,7.63,6.29,66.25,1.67,23,21,0.0,night_or_low_power
20.56,2.88,1.33,76.4,2.7,0,22,2.658,night_or_low_power
0.04,6.21,4.73,45.76,1.86,1,22,0.0,night_or_low_power
0.0,5.28,2.7,74.92,3.23,2,22,0.0,night_or_low_power
0.0,6.65,5.82,54.0,1.04,3,22,0.0,night_or_low_power
0.0,8.84,6.97,74.98,2.34,4,22,0.0,night_or_low_power
0.0,6.05,2.97,60.53,3.85,5,22,0.0,night_or_low_power
0.0,7.27,6.13,70.05,1.43,6,22,0.0,night_or_low_power
86.91,10.95,10.63,64.38,3.66,7,22,9.421,cloudy
160.96,9.2,11.53,73.98,3.12,8,22,16.427,cloudy
279.18,11.87,19.66,65.87,0.73,9,22,26.094,cloudy
402.92,8.91,20.14,78.55,1.07,10,22,41.97,cloudy
383.96,13.32,22.13,58.24,3.39,11,22,38.669,cloudy
395.42,17.34,28.36,53.92,1.06,12,22,36.694,cloudy
464.04,15.9,29.68,57.61,0.18,13,22,46.075,cloudy
289.46,17.2,24.12,67.33,2.21,14,22,30.083,cloudy
259.14,17.15,23.25,67.68,2.09,15,22,24.878,cloudy
208.38,17.43,21.07,51.86,3.27,16,22,19.14,cloudy
78.1,13.25,11.94,57.26,4.56,17,22,8.637,cloudy
1.67,14.79,13.16,65.65,2.1,18,22,0.0,night_or_low_power
0.0,16.19,14.18,72.68,2.52,19,22,0.0,night_or_low_power
2.19,10.35,9.98,59.72,0.54,20,22,0.0,night_or_low_power
0.0,6.47,5.27,55.68,1.5,21,22,0.0,night_or_low_power
21.21,7.81,6.11,52.5,2.91,23,22,1.851,night_or_low_power
20.46,2.61,-0.53,73.15,4.69,0,23,0.914,night_or_low_power
27.17,3.91,3.53,50.89,1.49,1,23,3.025,night_or_low_power
0.0,4.6,3.55,66.97,1.32,2,23,0.0,night_or_low_power
17.58,5.65,5.15,64.63,1.29,3,23,0.0,night_or_low_power
12.67,9.53,6.89,59.45,3.77,4,23,0.0,night_or_low_power
0.0,8.1,6.73,77.87,1.72,5,23,0.0,night_or_low_power
2.93,5.53,5.2,66.84,0.53,6,23,0.0,night_or_low_power
112.03,16.7,18.59,61.14,1.84,7,23,13.042,cloudy
232.82,10.23,16.14,63.34,1.34,8,23,23.63,cloudy
314.25,8.2,14.48,60.17,3.93,9,23,31.337,cloudy
358.41,11.73,22.05,61.71,0.54,11,23,31.503,cloudy
451.16,11.9,23.05,79.48,2.98,12,23,44.29,cloudy
453.87,16.12,26.28,56.14,4.31,13,23,42.245,cloudy
364.93,9.93,18.16,65.68,3.39,14,23,36.234,cloudy
212.19,17.06,22.36,58.5,1.33,15,23,19.504,cloudy
268.26,16.22,23.0,56.27,1.59,16,23,25.073,moderate
88.69,12.88,13.91,62.69,2.04,17,23,9.335,cloudy
2.09,14.59,13.73,76.75,1.15,18,23,0.0,night_or_low_power
12.17,9.37,7.85,76.08,2.36,19,23,0.0,night_or_low_power
0.0,8.58,4.66,66.34,4.9,20,23,0.0,night_or_low_power
42.48,10.07,8.98,54.54,2.95,21,23,5.493,night_or_low_power
0.0,7.34,7.01,69.27,0.41,22,23,0.0,night_or_low_power
1.53,5.48,4.03,63.3,1.87,23,23,0.0,night_or_low_power
47.91,5.56,2.04,59.78,6.2,0,24,2.484,night_or_low_power
0.0,7.93,7.1,71.54,1.04,1,24,0.0,night_or_low_power
5.4,7.68,5.13,56.3,3.39,2,24,0.0,night_or_low_power
0.0,6.14,5.56,68.07,0.74,3,24,0.0,night_or_low_power
0.0,5.08,2.73,71.29,2.93,4,24,0.0,night_or_low_power
0.0,7.63,6.36,71.84,1.59,5,24,0.0,night_or_low_power
0.0,5.9,1.64,57.09,5.32,6,24,0.0,night_or_low_power
89.62,11.17,9.62,78.35,5.3,7,24,6.644,cloudy
201.63,12.02,17.62,66.72,0.56,8,24,22.458,cloudy
317.3,15.28,23.34,62.91,1.83,9,24,30.922,cloudy
314.15,11.02,19.27,54.22,1.47,10,24,34.667,cloudy
465.21,11.81,23.1,57.88,3.32,11,24,44.002,moderate
410.46,15.55,26.47,59.91,1.75,12,24,37.43,cloudy
401.79,14.4,22.51,63.06,4.94,13,24,41.302,cloudy
324.34,17.12,25.53,64.81,1.65,14,24,31.596,cloudy
303.19,17.59,24.87,59.02,2.26,15,24,31.133,cloudy
154.87,17.86,21.09,73.31,1.77,16,24,13.337,cloudy
112.82,13.77,14.49,60.53,3.34,17,24,9.484,cloudy
0.0,14.38,9.94,64.83,5.55,18,24,0.0,night_or_low_power
10.07,10.38,7.62,74.18,3.83,19,24,0.0,night_or_low_power
0.0,10.56,9.31,60.61,1.56,20,24,0.0,night_or_low_power
17.32,8.72,8.66,54.9,0.73,21,24,0.0,night_or_low_power
0.0,7.41,6.49,63.11,1.15,22,24,0.0,night_or_low_power
0.37,10.23,6.52,72.45,4.66,23,24,0.0,night_or_low_power
0.0,2.97,1.11,68.97,2.32,0,25,0.0,night_or_low_power
0.0,5.14,3.15,72.85,2.49,1,25,0.0,night_or_low_power
0.0,5.09,2.15,56.97,3.68,2,25,0.0,night_or_low_power
29.54,6.44,5.66,53.95,2.08,3,25,5.065,night_or_low_power
0.0,3.46,0.24,72.85,4.02,4,25,0.0,night_or_low_power
0.0,5.85,4.42,69.93,1.78,5,25,0.0,night_or_low_power
26.42,6.29,5.89,59.61,1.5,6,25,3.393,night_or_low_power
119.48,4.19,7.12,58.72,0.81,7,25,13.23,cloudy
223.42,12.31,18.82,62.91,0.24,8,25,24.983,cloudy
272.46,8.34,14.62,65.66,2.36,9,25,25.27,cloudy
348.43,9.28,16.92,55.84,3.52,10,25,33.857,cloudy
307.01,15.41,21.82,62.28,3.5,11,25,27.933,cloudy
349.69,13.64,20.31,52.03,4.78,12,25,33.434,cloudy
436.59,14.21,25.74,58.28,1.97,13,25,41.426,cloudy
354.97,14.42,21.29,52.77,4.73,14,25,33.448,cloudy
275.79,16.96,23.51,61.27,2.16,15,25,27.399,cloudy
203.22,13.21,18.67,58.72,0.8,16,25,20.861,cloudy
87.69,14.71,15.03,73.96,2.88,17,25,8.788,cloudy
0.0,10.2,9.52,67.63,0.85,18,25,0.0,night_or_low_power
0.0,11.94,10.36,53.91,1.97,19,25,0.0,night_or_low_power
23.67,11.79,9.13,71.77,4.22,20,25,2.969,night_or_low_power
26.2,11.5,12.18,63.03,0.14,21,25,0.658,night_or_low_power
0.0,4.39,2.59,73.86,2.24,22,25,0.0,night_or_low_power
0.0,5.85,4.91,56.8,1.18,23,25,0.0,night_or_low_power
16.67,8.71,5.83,70.67,4.23,0,26,0.0,night_or_low_power
0.0,6.86,2.15,83.09,5.89,1,26,0.0,night_or_low_power
9.13,4.45,3.38,72.45,1.68,2,26,0.0,night_or_low_power
0.0,5.03,2.45,62.78,3.22,3,26,0.0,night_or_low_power
0.0,6.11,5.65,76.23,0.57,4,26,0.0,night_or_low_power
44.43,5.57,4.84,61.81,2.58,5,26,3.711,night_or_low_power
0.0,8.44,7.71,69.85,0.92,6,26,0.0,night_or_low_power
114.56,9.53,12.15,83.47,1.02,7,26,12.935,cloudy
160.93,7.62,10.95,61.73,1.86,8,26,15.963,cloudy
303.82,10.16,18.45,69.31,1.03,9,26,29.965,cloudy
385.48,11.44,20.88,80.69,2.66,10,26,38.933,cloudy
267.57,12.87,19.23,71.87,2.09,11,26,27.651,cloudy
462.74,14.72,27.6,68.88,1.25,12,26,43.272,cloudy
460.64,15.04,27.92,47.31,1.17,13,26,45.74,cloudy
319.05,13.41,20.6,56.06,2.98,14,26,31.295,cloudy
280.23,17.36,22.98,68.92,3.48,15,26,26.375,cloudy
202.15,14.19,18.46,60.93,2.24,16,26,21.385,cloudy
72.85,16.31,15.86,58.5,3.29,17,26,7.875,cloudy
7.63,15.23,14.79,72.36,0.83,18,26,0.0,night_or_low_power
0.0,9.02,8.27,71.03,0.94,19,26,0.0,night_or_low_power
0.0,8.87,7.84,59.23,1.29,20,26,0.0,night_or_low_power
0.0,7.72,7.11,72.42,0.77,21,26,0.0,night_or_low_power
16.35,7.97,8.34,58.51,0.16,22,26,0.0,night_or_low_power
0.0,7.76,6.39,53.57,1.72,23,26,0.0,night_or_low_power
38.52,5.68,5.94,69.75,1.11,0,27,4.366,night_or_low_power
0.0,3.78,2.58,58.14,1.5,1,27,0.0,night_or_low_power
20.02,8.02,7.81,56.1,1.01,2,27,1.8,night_or_low_power
17.56,4.01,3.38,59.77,1.44,3,27,0.0,night_or_low_power
0.0,6.87,5.21,67.95,2.07,4,27,0.0,night_or_low_power
0.0,6.1,3.55,73.25,3.19,5,27,0.0,night_or_low_power
0.0,7.08,3.47,64.17,4.52,6,27,0.0,night_or_low_power
96.3,9.77,11.33,55.66,1.66,7,27,9.033,cloudy
209.92,12.8,18.22,54.91,1.09,8,27,18.245,cloudy
316.47,11.62,20.78,52.02,0.41,9,27,29.185,cloudy
385.75,16.21,25.04,55.15,3.43,11,27,37.697,cloudy
512.61,15.03,28.56,64.71,2.31,12,27,47.296,moderate
427.79,14.88,27.23,48.51,0.61,13,27,43.318,cloudy
379.11,16.77,27.98,72.27,0.2,14,27,35.67,cloudy
356.66,15.19,25.57,62.71,0.39,15,27,33.801,moderate
228.19,18.96,24.74,48.56,1.33,16,27,21.604,cloudy
93.16,13.25,15.14,58.83,1.14,17,27,11.243,cloudy
0.0,14.51,13.66,64.56,1.06,18,27,0.0,night_or_low_power
25.01,11.89,11.68,57.2,1.2,19,27,4.464,night_or_low_power
19.47,10.59,8.12,67.77,3.82,20,27,0.0,night_or_low_power
0.0,7.69,7.21,76.39,0.61,21,27,0.0,night_or_low_power
0.0,6.5,5.86,74.02,0.79,22,27,0.0,night_or_low_power
17.38,7.17,7.03,66.2,0.82,23,27,0.0,night_or_low_power
0.0,3.51,2.48,79.47,1.3,0,28,0.0,night_or_low_power
20.12,3.6,3.88,69.56,0.4,1,28,2.246,night_or_low_power
48.39,4.61,3.8,66.53,2.83,2,28,4.009,night_or_low_power
9.33,7.23,6.65,65.56,1.08,3,28,0.0,night_or_low_power
0.0,5.41,4.02,67.88,1.74,4,28,0.0,night_or_low_power
4.41,6.17,4.71,70.31,1.99,5,28,0.0,night_or_low_power
25.87,4.96,4.55,60.22,1.49,6,28,4.542,night_or_low_power
106.44,11.68,12.09,73.41,3.47,7,28,11.678,cloudy
238.47,11.79,15.4,74.67,4.43,8,28,25.383,cloudy
278.91,13.31,21.15,83.38,0.67,9,28,28.069,cloudy
332.64,9.17,18.32,51.75,1.04,10,28,33.71,cloudy
430.37,13.82,26.04,63.66,0.87,11,28,40.409,cloudy
260.16,12.03,19.42,57.78,0.52,12,28,26.046,cloudy
369.79,15.95,24.57,67.62,3.1,13,28,36.415,cloudy
400.04,15.22,25.1,72.55,2.65,14,28,39.14,cloudy
305.32,15.45,23.75,63.0,1.07,15,28,30.02,cloudy
234.78,12.48,18.7,61.58,1.03,16,28,23.544,cloudy
163.74,11.04,14.14,60.84,2.26,17,28,19.609,moderate
2.12,10.8,9.61,63.28,1.57,18,28,0.0,night_or_low_power
16.47,11.49,10.15,67.53,2.29,19,28,0.0,night_or_low_power
3.02,9.09,8.21,68.56,1.21,20,28,0.0,night_or_low_power
8.85,8.79,7.36,77.72,2.13,21,28,0.0,night_or_low_power
0.0,5.03,2.16,66.17,3.59,22,28,0.0,night_or_low_power
9.66,6.03,4.92,74.33,1.75,23,28,0.0,night_or_low_power
0.0,7.91,3.73,59.1,5.22,0,29,0.0,night_or_low_power
49.5,5.28,4.9,57.28,2.33,1,29,3.09,night_or_low_power
0.0,5.24,5.05,75.51,0.23,2,29,0.0,night_or_low_power
14.27,5.42,4.54,70.7,1.64,3,29,0.0,night_or_low_power
7.99,4.09,1.98,63.84,2.94,4,29,0.0,night_or_low_power
9.28,9.18,7.43,58.42,2.53,5,29,0.0,night_or_low_power
0.0,7.66,5.34,62.67,2.9,6,29,0.0,night_or_low_power
72.67,8.51,9.03,67.84,2.08,7,29,10.582,cloudy
242.98,10.82,14.08,66.31,5.04,8,29,24.422,cloudy
345.53,12.62,20.45,52.68,3.17,9,29,33.557,moderate
408.42,9.46,20.15,55.52,1.95,10,29,40.84,cloudy
347.33,13.1,21.65,65.15,2.34,11,29,34.614,cloudy
382.29,17.59,25.25,55.73,4.75,13,29,35.8,cloudy
367.08,14.24,23.97,52.19,1.6,14,29,36.551,cloudy
302.18,15.73,22.9,63.15,2.38,15,29,27.12,cloudy
275.57,13.13,17.39,46.43,5.01,16,29,28.367,moderate
83.42,13.69,15.56,60.72,0.79,17,29,7.995,cloudy
0.0,11.03,9.95,69.78,1.35,18,29,0.0,night_or_low_power
13.65,9.79,7.2,63.62,3.76,19,29,0.0,night_or_low_power
47.57,8.26,8.89,53.74,1.0,20,29,5.837,night_or_low_power
0.36,11.52,10.26,76.86,1.59,21,29,0.0,night_or_low_power
0.0,5.99,4.17,67.35,2.28,22,29,0.0,night_or_low_power
47.0,8.2,6.89,67.98,3.39,23,29,2.581,night_or_low_power
0.0,4.13,3.65,75.17,0.6,0,30,0.0,night_or_low_power
16.62,3.4,1.05,67.02,3.56,1,30,0.0,night_or_low_power
0.0,5.1,3.4,65.5,2.13,2,30,0.0,night_or_low_power
3.56,1.89,0.21,78.96,2.23,3,30,0.0,night_or_low_power
0.0,6.32,5.98,60.61,0.42,4,30,0.0,night_or_low_power
56.44,5.51,5.72,74.84,1.85,5,30,5.883,night_or_low_power
29.78,5.72,6.06,58.38,0.69,6,30,3.705,night_or_low_power
144.61,6.49,6.56,61.25,5.34,7,30,13.807,moderate
215.98,13.26,18.55,66.36,1.49,8,30,20.758,cloudy
212.71,10.54,13.27,76.68,4.57,9,30,22.037,cloudy
400.07,11.67,21.91,65.93,2.19,10,30,38.913,cloudy
474.82,14.6,25.15,52.23,4.62,11,30,45.577,moderate
400.88,11.97,23.77,70.3,0.28,12,30,39.911,cloudy
473.99,16.42,29.88,56.26,0.95,13,30,43.513,moderate
346.79,14.25,21.14,68.65,4.39,14,30,35.236,cloudy
302.22,11.38,15.59,67.18,6.07,15,30,33.698,cloudy
198.82,12.59,17.22,52.33,1.66,16,30,20.214,cloudy
173.31,10.66,14.88,68.08,1.23,17,30,16.738,moderate
27.51,11.98,12.36,54.73,0.56,18,30,0.625,night_or_low_power
0.0,9.03,8.74,76.76,0.36,19,30,0.0,night_or_low_power
16.67,7.51,7.75,54.04,0.33,20,30,0.0,night_or_low_power
0.0,8.61,7.03,64.85,1.98,21,30,0.0,night_or_low_power
0.0,6.91,5.4,59.32,1.89,22,30,0.0,night_or_low_power
12.76,8.2,8.04,77.6,0.68,23,30,0.0,night_or_low_power
34.96,7.19,7.37,54.37,1.08,0,31,2.869,night_or_low_power
8.29,5.19,5.23,64.77,0.26,2,31,0.0,night_or_low_power
8.64,1.55,-0.01,64.79,2.28,3,31,0.0,night_or_low_power
33.66,6.25,5.27,73.37,2.5,4,31,3.739,night_or_low_power
0.0,6.48,4.11,66.81,2.96,5,31,0.0,night_or_low_power
45.68,8.6,7.76,59.33,2.77,6,31,3.56,night_or_low_power
82.22,7.29,8.35,60.61,1.75,7,31,9.563,cloudy
210.43,8.6,10.67,62.15,5.3,8,31,22.741,cloudy
275.17,9.9,17.13,60.0,1.28,9,31,27.014,cloudy
374.6,14.56,23.62,69.93,2.73,10,31,35.349,cloudy
289.81,13.29,21.47,64.71,0.65,11,31,30.366,cloudy
356.89,10.53,20.71,68.96,0.66,12,31,33.081,cloudy
358.0,15.31,23.99,59.76,2.58,13,31,33.468,cloudy
375.43,13.27,23.86,69.19,0.84,14,31,34.786,cloudy
327.54,16.19,23.97,57.16,2.56,15,31,30.724,cloudy
243.55,14.6,19.78,56.06,2.66,16,31,23.64,cloudy
139.86,15.21,14.87,59.08,5.67,17,31,16.269,moderate
6.94,13.77,13.49,75.2,0.6,18,31,0.0,night_or_low_power
0.0,12.36,11.95,59.83,0.51,19,31,0.0,night_or_low_power
15.68,11.46,10.28,60.6,2.06,20,31,0.0,night_or_low_power
16.78,9.53,6.59,67.46,4.3,21,31,0.0,night_or_low_power
19.28,5.3,4.3,66.57,1.98,22,31,0.0,night_or_low_power
21.25,3.08,1.7,59.16,2.52,0,32,2.356,night_or_low_power
39.04,5.7,4.96,73.43,2.38,1,32,2.323,night_or_low_power
0.0,-0.38,-1.59,60.66,1.51,2,32,0.0,night_or_low_power
17.12,4.21,2.47,75.18,2.81,3,32,0.0,night_or_low_power
0.0,4.21,0.84,64.37,4.21,4,32,0.0,night_or_low_power
0.0,7.98,6.22,47.82,2.2,5,32,0.0,night_or_low_power
0.0,6.33,3.19,72.33,3.93,6,32,0.0,night_or_low_power
109.47,7.04,8.58,73.25,2.18,7,32,10.254,cloudy
230.98,11.7,18.18,69.39,0.56,8,32,22.061,cloudy
257.58,10.18,17.55,61.69,0.45,9,32,23.398,cloudy
364.09,11.06,19.41,62.18,3.22,10,32,36.165,cloudy
457.68,11.62,23.56,61.13,2.25,11,32,45.586,cloudy
420.75,13.97,23.31,57.95,4.1,12,32,43.229,cloudy
435.88,13.23,23.67,66.29,3.31,13,32,43.476,cloudy
346.28,13.41,23.45,62.32,0.44,14,32,34.747,cloudy
326.22,16.8,25.53,58.73,1.32,15,32,33.163,cloudy
174.27,13.5,18.03,58.23,0.87,16,32,17.052,cloudy
82.52,11.71,12.65,65.91,1.92,17,32,6.345,cloudy
13.98,9.58,8.57,75.83,1.78,18,32,0.0,night_or_low_power
0.0,10.76,10.44,66.11,0.4,19,32,0.0,night_or_low_power
3.86,7.95,7.09,55.58,1.22,20,32,0.0,night_or_low_power
30.61,7.04,6.98,66.64,1.22,21,32,1.65,night_or_low_power
0.0,4.86,2.73,71.66,2.67,22,32,0.0,night_or_low_power
21.25,5.93,5.08,73.01,1.85,23,32,3.49,night_or_low_power
36.07,2.01,2.23,73.22,1.07,0,33,1.694,night_or_low_power
34.54,4.94,5.23,68.85,0.93,1,33,3.749,night_or_low_power
0.0,5.55,2.98,57.98,3.21,3,33,0.0,night_or_low_power
0.0,5.58,2.96,79.41,3.28,4,33,0.0,night_or_low_power
0.0,5.62,2.12,71.9,4.37,5,33,0.0,night_or_low_power
17.15,8.14,7.72,84.69,1.16,6,33,0.0,night_or_low_power
145.6,10.76,10.9,53.57,5.29,7,33,14.714,moderate
217.74,11.48,15.41,77.13,3.25,8,33,22.997,cloudy
255.88,7.62,12.45,79.68,3.55,9,33,24.421,cloudy
378.85,10.23,20.45,64.14,1.43,10,33,36.199,cloudy
449.75,11.51,23.93,58.02,1.35,11,33,41.021,cloudy
420.39,14.55,24.79,80.44,2.97,12,33,43.615,cloudy
444.56,12.73,22.48,57.68,4.48,13,33,43.508,cloudy
469.1,12.82,22.65,72.6,5.31,14,33,47.269,moderate
244.63,12.31,15.8,76.42,4.81,15,33,22.687,cloudy
157.55,13.87,16.5,62.47,2.63,16,33,17.579,cloudy
76.76,13.75,15.54,62.47,0.65,17,33,7.246,cloudy
7.64,9.02,6.5,80.06,3.44,18,33,0.0,night_or_low_power
0.47,9.21,8.49,63.4,0.92,19,33,0.0,night_or_low_power
0.0,2.87,-0.89,47.12,4.69,21,33,0.0,night_or_low_power
0.0,7.41,5.83,75.64,1.97,22,33,0.0,night_or_low_power
9.35,6.04,4.61,64.29,2.14,23,33,0.0,night_or_low_power
34.86,4.84,3.47,74.09,3.02,0,34,1.186,night_or_low_power
43.31,7.17,6.8,65.6,2.09,1,34,5.106,night_or_low_power
42.6,0.47,-0.78,80.47,3.16,2,34,4.493,night_or_low_power
0.0,-0.17,-1.72,81.08,1.95,3,34,0.0,night_or_low_power
0.0,2.25,1.17,61.03,1.34,4,34,0.0,night_or_low_power
0.0,1.05,0.31,65.82,0.93,5,34,0.0,night_or_low_power
14.8,5.1,4.42,72.36,1.41,6,34,0.0,night_or_low_power
118.65,8.69,10.42,77.35,2.29,7,34,13.199,cloudy
227.72,9.42,15.56,66.67,0.86,8,34,22.581,cloudy
383.65,12.17,20.65,66.24,3.78,9,34,38.445,moderate
368.15,12.06,21.27,67.36,2.3,10,34,36.915,cloudy
364.98,11.55,21.2,57.8,1.63,11,34,37.362,cloudy
478.74,12.1,25.81,60.93,0.82,12,34,42.7,moderate
469.13,14.53,25.37,61.98,4.04,13,34,44.559,moderate
369.66,10.76,17.74,73.16,5.14,14,34,37.535,cloudy
350.91,7.3,17.7,81.08,0.15,15,34,37.994,cloudy
205.45,13.93,18.36,56.45,2.17,16,34,22.124,cloudy
122.78,12.83,12.88,70.0,4.54,17,34,14.226,cloudy
0.0,14.46,12.03,65.24,3.04,18,34,0.0,night_or_low_power
0.0,11.51,11.15,60.81,0.45,19,34,0.0,night_or_low_power
18.94,9.44,8.77,58.07,1.55,20,34,0.0,night_or_low_power
32.41,6.9,7.29,68.72,0.74,21,34,4.374,night_or_low_power
0.0,4.7,4.02,63.2,0.85,22,34,0.0,night_or_low_power
42.17,4.73,4.38,70.86,2.02,23,34,1.84,night_or_low_power
0.0,6.28,4.06,59.15,2.78,0,35,0.0,night_or_low_power
14.76,4.8,4.28,59.01,1.2,1,35,0.0,night_or_low_power
0.0,5.57,4.07,76.09,1.87,2,35,0.0,night_or_low_power
0.0,4.09,1.86,69.72,2.78,3,35,0.0,night_or_low_power
1.5,2.58,2.25,70.22,0.46,4,35,0.0,night_or_low_power
0.0,7.49,6.82,62.58,0.84,5,35,0.0,night_or_low_power
0.0,8.34,7.57,72.31,0.97,6,35,0.0,night_or_low_power
139.84,7.78,10.83,65.04,1.43,7,35,15.419,moderate
230.01,9.82,15.45,71.81,1.58,8,35,24.642,cloudy
280.64,11.0,17.77,61.42,2.06,9,35,27.527,cloudy
361.13,10.27,20.13,56.88,1.21,10,35,35.416,cloudy
364.6,11.72,20.32,58.91,2.93,11,35,35.869,cloudy
361.11,11.22,21.01,68.34,1.3,12,35,35.272,cloudy
